controller,cell,time_s,pack_current_A,balancing_current_A,cell_current_A,voltage_V,soc,positive_gradient_mol_m3,total_overpotential_V
Uncontrolled,Cell 4,110.0,2.5,0.0,2.5,3.919697966353624,0.7645679012345683,1573.2431444464091,-0.058297245307236054
Uncontrolled,Cell 1,120.0,2.5,0.0,2.5,3.934766066204643,0.7833333333333334,1644.1317478833662,-0.05895140226731613
Uncontrolled,Cell 2,120.0,2.5,0.0,2.5,3.9010797981765,0.7429931972789114,1644.1332024011172,-0.05763140654769542
Uncontrolled,Cell 3,120.0,2.5,0.0,2.5,3.8670638097167895,0.7022695035460991,1644.1342928075283,-0.056628434894340524
Uncontrolled,Cell 4,120.0,2.5,0.0,2.5,3.9175464187031572,0.7631649831649836,1644.1325102546434,-0.058248049317109765
Uncontrolled,Cell 1,130.0,2.5,0.0,2.5,3.932582982655176,0.7819444444444446,1711.5665914021556,-0.058896670691279504
Uncontrolled,Cell 2,130.0,2.5,0.0,2.5,3.899110747523546,0.7415759637188207,1711.5676114942216,-0.05758944516185357
Uncontrolled,Cell 3,130.0,2.5,0.0,2.5,3.864963471980327,0.7007919621749407,1711.5688902353068,-0.05659719944011693
Uncontrolled,Cell 4,130.0,2.5,0.0,2.5,3.915481656494646,0.7617620650953989,1711.5670691510059,-0.058200011746445394
Uncontrolled,Cell 1,140.0,2.5,0.0,2.5,3.9304791891940356,0.7805555555555557,1775.9422836168087,-0.05884307811445061
Uncontrolled,Cell 2,140.0,2.5,0.0,2.5,3.897209860440906,0.74015873015873,1775.9424987289785,-0.057548386312034086
Uncontrolled,Cell 3,140.0,2.5,0.0,2.5,3.86290407488738,0.6993144208037823,1775.9417439208883,-0.05656668116358359
Uncontrolled,Cell 4,140.0,2.5,0.0,2.5,3.9134930019792944,0.7603591470258142,1775.9424859661558,-0.05815298718799888
Uncontrolled,Cell 1,150.0,2.5,0.0,2.5,3.928446816522107,0.7791666666666668,1837.5499061574992,-0.05879050243134098
Uncontrolled,Cell 2,150.0,2.5,0.0,2.5,3.8953690580582676,0.7387414965986393,1837.5532835642625,-0.05750813447971293
Uncontrolled,Cell 3,150.0,2.5,0.0,2.5,3.860878013358133,0.6978368794326238,1837.5567021139104,-0.05653680602137352
Uncontrolled,Cell 4,150.0,2.5,0.0,2.5,3.9115723237783673,0.7589562289562295,1837.5515768251535,-0.058106867624282896
Uncontrolled,Cell 1,160.0,2.5,0.0,2.5,3.9264785999096405,0.7777777777777779,1896.6581933393172,-0.05873883522613811
Uncontrolled,Cell 2,160.0,2.5,0.0,2.5,3.8935813012560807,0.7373242630385486,1896.6552644335607,-0.05746860943815398
Uncontrolled,Cell 3,160.0,2.5,0.0,2.5,3.8588791892981202,0.6963593380614654,1896.6525837857007,-0.05650751638597337
Uncontrolled,Cell 4,160.0,2.5,0.0,2.5,3.9097123412012604,0.7575533108866448,1896.6570484177391,-0.05806155944875451
Uncontrolled,Cell 1,170.0,2.5,0.0,2.5,3.9245692442507525,0.776388888888889,1953.4551209798265,-0.05868800008029653
Uncontrolled,Cell 2,170.0,2.5,0.0,2.5,3.891840729548939,0.7359070294784579,1953.4548854109198,-0.057429747476020865
Uncontrolled,Cell 3,170.0,2.5,0.0,2.5,3.8569019243030995,0.694881796690307,1953.4539177512888,-0.05647876069756636
Uncontrolled,Cell 4,170.0,2.5,0.0,2.5,3.9079073942648614,0.7561503928170601,1953.455080818494,-0.05801699302054322
Uncontrolled,Cell 1,180.0,2.5,0.0,2.5,3.9227136496813255,0.7750000000000001,2008.1224798030162,-0.05863792670761341
Uncontrolled,Cell 2,180.0,2.5,0.0,2.5,3.8901424368414252,0.7344897959183672,2008.1184979724603,-0.05739149834262744
Uncontrolled,Cell 3,180.0,2.5,0.0,2.5,3.8549421777189803,0.6934042553191486,2008.1141523792285,-0.05645050333562135
Uncontrolled,Cell 4,180.0,2.5,0.0,2.5,3.9061524062257993,0.7547474747474754,2008.120490583413,-0.057973108581986114
Uncontrolled,Cell 1,190.0,2.5,0.0,2.5,3.920907416218198,0.7736111111111112,2060.814359127544,-0.05858855732601429
Uncontrolled,Cell 2,190.0,2.5,0.0,2.5,3.8884816872006356,0.7330725623582764,2060.8089041956882,-0.05735381540250504
Uncontrolled,Cell 3,190.0,2.5,0.0,2.5,3.8529956612316605,0.6919267139479902,2060.803726232436,-0.05642270782736206
Uncontrolled,Cell 4,190.0,2.5,0.0,2.5,3.9044427620146616,0.7533445566778907,2060.8116152336406,-0.05792985415079027
Uncontrolled,Cell 1,200.0,2.5,0.0,2.5,3.9191465007582984,0.7722222222222224,2111.6715799826525,-0.05853984142339033
Uncontrolled,Cell 2,200.0,2.5,0.0,2.5,3.886854312322866,0.7316553287981857,2111.665405288066,-0.05731666025827392
Uncontrolled,Cell 3,200.0,2.5,0.0,2.5,3.8510589289393904,0.6904491725768318,2111.6594584445047,-0.056395345784638236
Uncontrolled,Cell 4,200.0,2.5,0.0,2.5,3.9027743320612958,0.751941638608306,2111.668476061084,-0.057887185629615034
Uncontrolled,Cell 1,210.0,2.5,0.0,2.5,3.9174274834134066,0.7708333333333335,2160.8100655218113,-0.05849173871683436
Uncontrolled,Cell 2,210.0,2.5,0.0,2.5,3.8852566293392368,0.730238095238095,2160.8070611870644,-0.05728000127468481
Uncontrolled,Cell 3,210.0,2.5,0.0,2.5,3.849128929931543,0.6889716312056734,2160.8056559950746,-0.05636839259846716
Uncontrolled,Cell 4,210.0,2.5,0.0,2.5,3.9011435553550946,0.7505387205387213,2160.8083887343637,-0.05784506730485882
Uncontrolled,Cell 1,220.0,2.5,0.0,2.5,3.9157470442978424,0.7694444444444446,2208.343380788083,-0.058444211626073606
Uncontrolled,Cell 2,220.0,2.5,0.0,2.5,3.8836852396411077,0.7288208616780043,2208.341757725899,-0.05724381110073148
Uncontrolled,Cell 3,220.0,2.5,0.0,2.5,3.8472033117746594,0.687494089834515,2208.3406637472945,-0.05634182951173253
Uncontrolled,Cell 4,220.0,2.5,0.0,2.5,3.8995470694293095,0.7491358024691366,2208.342502134401,-0.05780346693700449
Uncontrolled,Cell 1,230.0,2.5,0.0,2.5,3.9141026551500957,0.7680555555555557,2254.352155510798,-0.058397234409773034
Uncontrolled,Cell 2,230.0,2.5,0.0,2.5,3.882137302841894,0.7274036281179136,2254.352372654197,-0.05720806950336492
Uncontrolled,Cell 3,230.0,2.5,0.0,2.5,3.845280073978531,0.6860165484633566,2254.3531703375265,-0.05631564039219628
Uncontrolled,Cell 4,230.0,2.5,0.0,2.5,3.8979822059410636,0.7477328843995519,2254.3521863095084,-0.0577623617701549
Uncontrolled,Cell 1,240.0,2.5,0.0,2.5,3.9124918880794453,0.7666666666666668,2298.9141691279583,-0.05835078338291152
Uncontrolled,Cell 2,240.0,2.5,0.0,2.5,3.8806101500291383,0.7259863945578229,2298.9151778574706,-0.05717275883441724
Uncontrolled,Cell 3,240.0,2.5,0.0,2.5,3.8433577185664696,0.6845390070921982,2298.915876872983,-0.05628981269972297
Uncontrolled,Cell 4,240.0,2.5,0.0,2.5,3.8964464308326656,0.7463299663299672,2298.914696357271,-0.05772173127086393
Uncontrolled,Cell 1,250.0,2.5,0.0,2.5,3.9109127081536097,0.765277777777778,2342.091256007283,-0.058304840683699004
Uncontrolled,Cell 2,250.0,2.5,0.0,2.5,3.879101451175032,0.7245691609977322,2342.091387558801,-0.05713786560934282
Uncontrolled,Cell 3,250.0,2.5,0.0,2.5,3.8414351231070287,0.6830614657210398,2342.091577733776,-0.056264336132021434
Uncontrolled,Cell 4,250.0,2.5,0.0,2.5,3.894937575908113,0.7449270482603825,2342.0919943807894,-0.057681559789050235
Uncontrolled,Cell 1,260.0,2.5,0.0,2.5,3.9093630009171783,0.7638888888888891,2383.950233407355,-0.058259387870050756
Uncontrolled,Cell 2,260.0,2.5,0.0,2.5,3.8776088642636406,0.7231519274376415,2383.9441199296634,-0.05710337662150583
Uncontrolled,Cell 3,260.0,2.5,0.0,2.5,3.8395113178021125,0.6815839243498814,2383.9434424699466,-0.0562392008993662
Uncontrolled,Cell 4,260.0,2.5,0.0,2.5,3.8934534073882756,0.7435241301907978,2383.950882656369,-0.057641831252021006
Uncontrolled,Cell 1,270.0,2.5,0.0,2.5,3.9078410638277172,0.7625000000000002,2424.541009323806,-0.05821441196603627
Uncontrolled,Cell 2,270.0,2.5,0.0,2.5,3.8761302849250034,0.7217346938775507,2424.5259751902013,-0.05706928151492824
Uncontrolled,Cell 3,270.0,2.5,0.0,2.5,3.8375857558769946,0.680106382978723,2424.5229174691194,-0.05621439954816883
Uncontrolled,Cell 4,270.0,2.5,0.0,2.5,3.8919920953801395,0.7421212121212131,2424.5406956537227,-0.057602534490797344
Uncontrolled,Cell 1,280.0,2.5,0.0,2.5,3.906345229012192,0.7611111111111113,2463.9131815201144,-0.05816990062578879
Uncontrolled,Cell 2,280.0,2.5,0.0,2.5,3.874663643836644,0.72031746031746,2463.8888692637483,-0.05703557049727208
Uncontrolled,Cell 3,280.0,2.5,0.0,2.5,3.835657941863118,0.6786288416075645,2463.886406292433,-0.056189924145183465
Uncontrolled,Cell 4,280.0,2.5,0.0,2.5,3.890551789612225,0.7407182940516284,2463.9130204114335,-0.05756365832700387
Uncontrolled,Cell 1,290.0,2.5,0.0,2.5,3.904873811848355,0.7597222222222224,2502.1183801469087,-0.058125841448464985
Uncontrolled,Cell 2,290.0,2.5,0.0,2.5,3.8732067782530804,0.7189002267573693,2502.090452074248,-0.05700223280097254
Uncontrolled,Cell 3,290.0,2.5,0.0,2.5,3.8337277628757307,0.6771513002364061,2502.0803453595945,-0.056165768668193124
Uncontrolled,Cell 4,290.0,2.5,0.0,2.5,3.8891307028085214,0.7393153759820437,2502.1177841089193,-0.057525192354199804
Uncontrolled,Cell 1,300.0,2.5,0.0,2.5,3.9034254126300656,0.7583333333333335,2539.1969561957158,-0.05808222512471669
Uncontrolled,Cell 2,300.0,2.5,0.0,2.5,3.8717586204348207,0.7174829931972786,2539.1343233205844,-0.05696926999306466
Uncontrolled,Cell 3,300.0,2.5,0.0,2.5,3.8317960084508824,0.6756737588652477,2539.1183873906666,-0.05614193246149022
Uncontrolled,Cell 4,300.0,2.5,0.0,2.5,3.887727263824189,0.737912457912459,2539.195964392464,-0.05748712836980231
Uncontrolled,Cell 1,310.0,2.5,0.0,2.5,3.901998621343898,0.7569444444444446,2575.1902804018137,-0.05803904289896162
Uncontrolled,Cell 2,310.0,2.5,0.0,2.5,3.8703169993983453,0.7160657596371879,2575.0803861760614,-0.05693667103627926
Uncontrolled,Cell 3,310.0,2.5,0.0,2.5,3.8298624803772303,0.6741962174940893,2575.064318504974,-0.05611840694969241
Uncontrolled,Cell 4,310.0,2.5,0.0,2.5,3.8863398945944096,0.7365095398428743,2575.1892275661558,-0.057449458819698554
Uncontrolled,Cell 1,320.0,2.5,0.0,2.5,3.900592121279451,0.7555555555555558,2610.1370662474,-0.057996286459186835
Uncontrolled,Cell 2,320.0,2.5,0.0,2.5,3.8688797509294517,0.7146485260770972,2609.9890684748643,-0.05690442504904049
Uncontrolled,Cell 3,320.0,2.5,0.0,2.5,3.827926998955796,0.6727186761229309,2609.98668679424,-0.05609518310743937
Uncontrolled,Cell 4,320.0,2.5,0.0,2.5,3.8849671102987573,0.7351066217732896,2610.1362797726433,-0.057412176408815366
Uncontrolled,Cell 1,330.0,2.5,0.0,2.5,3.8992046682845514,0.7541666666666669,2644.0736931432402,-0.05795394829737708
Uncontrolled,Cell 2,330.0,2.5,0.0,2.5,3.8674445673138274,0.7132312925170065,2643.9287156595565,-0.05687251972412644
Uncontrolled,Cell 3,330.0,2.5,0.0,2.5,3.825990764183035,0.6712411347517725,2643.8992741379807,-0.056072260668940235
Uncontrolled,Cell 4,330.0,2.5,0.0,2.5,3.8836074946938792,0.7337037037037049,2644.072926173558,-0.05737527492516056
Uncontrolled,Cell 1,340.0,2.5,0.0,2.5,3.8978351382159566,0.752777777777778,2677.031326625045,-0.05791202289369613
Uncontrolled,Cell 2,340.0,2.5,0.0,2.5,3.866012496959875,0.7118140589569157,2676.7999912275372,-0.05684097926622973
Uncontrolled,Cell 3,340.0,2.5,0.0,2.5,3.824056215217395,0.6697635933806141,2676.7676608510956,-0.05604964653396199
Uncontrolled,Cell 4,340.0,2.5,0.0,2.5,3.882259721346703,0.7323007856341202,2677.030893410163,-0.05733874943627207
Uncontrolled,Cell 1,350.0,2.5,0.0,2.5,3.8964823985332604,0.7513888888888891,2709.0429606305333,-0.05787050379569686
Uncontrolled,Cell 2,350.0,2.5,0.0,2.5,3.8645802325310314,0.710396825396825,2708.723423276202,-0.05680977973622756
Uncontrolled,Cell 3,350.0,2.5,0.0,2.5,3.822122549933504,0.6682860520094557,2708.701871106874,-0.05602732546938981
Uncontrolled,Cell 4,350.0,2.5,0.0,2.5,3.8809224579714017,0.7308978675645355,2709.0430963892177,-0.0573025944364955
Uncontrolled,Cell 1,360.0,2.5,0.0,2.5,3.8951454118684214,0.7500000000000002,2740.1374618397094,-0.057829385983525446
Uncontrolled,Cell 2,360.0,2.5,0.0,2.5,3.863145482154453,0.7089795918367343,2739.769142457073,-0.05677890864898386
Uncontrolled,Cell 3,360.0,2.5,0.0,2.5,3.8201897099802595,0.6668085106382973,2739.782371606696,-0.05600528725576528
Uncontrolled,Cell 4,360.0,2.5,0.0,2.5,3.879594467427282,0.7294949494949508,2740.1376380390248,-0.05726680588097585
Uncontrolled,Cell 1,370.0,2.5,0.0,2.5,3.8938231905608376,0.7486111111111113,2770.3419503955483,-0.05778866492479647
Uncontrolled,Cell 2,370.0,2.5,0.0,2.5,3.8617060359742412,0.7075623582766436,2770.0037324868026,-0.05674835464101165
Uncontrolled,Cell 3,370.0,2.5,0.0,2.5,3.818260107575914,0.6653309692671389,2769.9859414237217,-0.05598353732049542
Uncontrolled,Cell 4,370.0,2.5,0.0,2.5,3.878274528006553,0.728092031425366,2770.3422760792164,-0.05723137969765589
Uncontrolled,Cell 1,380.0,2.5,0.0,2.5,3.8925147750673945,0.7472222222222225,2799.6828589495817,-0.05774833619058975
Uncontrolled,Cell 2,380.0,2.5,0.0,2.5,3.860263780778967,0.7061451247165529,2799.2906450049995,-0.056718148976528646
Uncontrolled,Cell 3,380.0,2.5,0.0,2.5,3.8163364442579697,0.6638534278959805,2799.279313822568,-0.05596208209813576
Uncontrolled,Cell 4,380.0,2.5,0.0,2.5,3.876961449443968,0.7266891133557813,2799.6832550393156,-0.05719631218420473
Uncontrolled,Cell 1,390.0,2.5,0.0,2.5,3.891219232107905,0.7458333333333336,2828.185574174404,-0.057708395671883114
Uncontrolled,Cell 2,390.0,2.5,0.0,2.5,3.8588153300547052,0.7047278911564622,2827.75826853935,-0.056688266797114514
Uncontrolled,Cell 3,390.0,2.5,0.0,2.5,3.814418326959676,0.662375886524822,2827.762430108083,-0.05594090851437419
Uncontrolled,Cell 4,390.0,2.5,0.0,2.5,3.8756540566567708,0.7252861952861966,2828.185922150693,-0.057161599860651585
Uncontrolled,Cell 1,400.0,2.5,0.0,2.5,3.889935667097964,0.7444444444444447,2855.874058513171,-0.05766883959043879
Uncontrolled,Cell 2,400.0,2.5,0.0,2.5,3.8573589598113776,0.7033106575963715,2855.453045655093,-0.05665870083419673
Uncontrolled,Cell 3,400.0,2.5,0.0,2.5,3.812506498033758,0.6608983451536636,2855.486292649952,-0.055920010957549456
Uncontrolled,Cell 4,400.0,2.5,0.0,2.5,3.8743512017682256,0.7238832772166119,2855.8742778865926,-0.057127239515526784
Uncontrolled,Cell 1,410.0,2.5,0.0,2.5,3.8886632076473697,0.7430555555555558,2882.7713263556543,-0.05762966439449401
Uncontrolled,Cell 2,410.0,2.5,0.0,2.5,3.8558931770589493,0.7018934240362807,2882.4113361456402,-0.056629446057590634
Uncontrolled,Cell 3,410.0,2.5,0.0,2.5,3.8106033261402024,0.6594208037825052,2882.431366810859,-0.0558993939905791
Uncontrolled,Cell 4,410.0,2.5,0.0,2.5,3.8730517542351377,0.7224803591470272,2882.771157669751,-0.05709322819336764
Uncontrolled,Cell 1,420.0,2.5,0.0,2.5,3.8874009996244627,0.7416666666666669,2908.899585421703,-0.057590866701591935
Uncontrolled,Cell 2,420.0,2.5,0.0,2.5,3.8544184745182837,0.70047619047619,2908.5734595781432,-0.05660051699848855
Uncontrolled,Cell 3,420.0,2.5,0.0,2.5,3.808710651735659,0.6579432624113468,2908.5990508809155,-0.05587905887402458
Uncontrolled,Cell 4,420.0,2.5,0.0,2.5,3.8717545858159057,0.7210774410774425,2908.899073649085,-0.05705956296043684
Uncontrolled,Cell 1,430.0,2.5,0.0,2.5,3.886148188842056,0.740277777777778,2934.281151128591,-0.057552443028543655
Uncontrolled,Cell 2,430.0,2.5,0.0,2.5,3.852932957499298,0.6990589569160993,2934.0007467861433,-0.05657190310039873
Uncontrolled,Cell 3,430.0,2.5,0.0,2.5,3.8068293463868508,0.6564657210401884,2934.0295019358564,-0.05585900134823567
Uncontrolled,Cell 4,430.0,2.5,0.0,2.5,3.870458565098496,0.7196745230078578,2934.2804435508297,-0.05702624085102939
Uncontrolled,Cell 1,440.0,2.5,0.0,2.5,3.8849039246148367,0.7388888888888892,2958.938100150048,-0.05751438990255168
Uncontrolled,Cell 2,440.0,2.5,0.0,2.5,3.8514357067148746,0.6976417233560086,2958.708919524488,-0.05654360316814759
Uncontrolled,Cell 3,440.0,2.5,0.0,2.5,3.804960801846752,0.65498817966903,2958.7372543643214,-0.05583922073853477
Uncontrolled,Cell 4,440.0,2.5,0.0,2.5,3.8691625563558874,0.7182716049382731,2958.9375804866904,-0.05699325887778328
Uncontrolled,Cell 1,450.0,2.5,0.0,2.5,3.883667350503721,0.7375000000000003,2982.8926689292093,-0.057476703752300295
Uncontrolled,Cell 2,450.0,2.5,0.0,2.5,3.849925871210474,0.6962244897959179,2982.7134315339754,-0.056515616029889734
Uncontrolled,Cell 3,450.0,2.5,0.0,2.5,3.8031061280674208,0.6535106382978716,2982.7443180002374,-0.055819715515123894
Uncontrolled,Cell 4,450.0,2.5,0.0,2.5,3.867865430239644,0.7168686868686884,2982.892115071816,-0.05696061417737185
Uncontrolled,Cell 1,460.0,2.5,0.0,2.5,3.882437762450513,0.7361111111111114,3006.1588585469144,-0.05743938326304481
Uncontrolled,Cell 2,460.0,2.5,0.0,2.5,3.8484025024140647,0.6948072562358272,3006.037373167608,-0.05648793922632969
Uncontrolled,Cell 3,460.0,2.5,0.0,2.5,3.8012665165014106,0.6520330969267132,3006.0648026927884,-0.055800485052342
Uncontrolled,Cell 4,460.0,2.5,0.0,2.5,3.8665662199477806,0.7154657687991037,3006.1568139062256,-0.05692830598001708
Uncontrolled,Cell 1,470.0,2.5,0.0,2.5,3.881214307110019,0.7347222222222225,3028.75811066596,-0.05740242493412818
Uncontrolled,Cell 2,470.0,2.5,0.0,2.5,3.8468650509301394,0.6933900226757365,3028.689267081263,-0.05646057273655192
Uncontrolled,Cell 3,470.0,2.5,0.0,2.5,3.799443119728724,0.6505555555555548,3028.7093551173202,-0.055781529081171094
Uncontrolled,Cell 4,470.0,2.5,0.0,2.5,3.8652637344139515,0.714062850729519,3028.755905894781,-0.05689633065690739
Uncontrolled,Cell 1,480.0,2.5,0.0,2.5,3.879996127879351,0.7333333333333336,3050.7116044915383,-0.0573658252991513
Uncontrolled,Cell 2,480.0,2.5,0.0,2.5,3.8453129909223223,0.6919727891156457,3050.6806785900226,-0.056433515981002255
Uncontrolled,Cell 3,480.0,2.5,0.0,2.5,3.7976369510059755,0.6490780141843964,3050.6888662845413,-0.05576284726808469
Uncontrolled,Cell 4,480.0,2.5,0.0,2.5,3.863956848679443,0.7126599326599343,3050.709861043968,-0.056864685464090195
Uncontrolled,Cell 1,490.0,2.5,0.0,2.5,3.878782369804023,0.7319444444444447,3072.0398990618887,-0.05732958102644005
Uncontrolled,Cell 2,490.0,2.5,0.0,2.5,3.843745804657751,0.690555555555555,3072.0276077930794,-0.05640676744516783
Uncontrolled,Cell 3,490.0,2.5,0.0,2.5,3.7958483855435246,0.647600472813238,3072.035827186053,-0.05574443644219707
Uncontrolled,Cell 4,490.0,2.5,0.0,2.5,3.8626444244902665,0.7112570145903496,3072.039618486393,-0.05683336751447619
Uncontrolled,Cell 1,500.0,2.5,0.0,2.5,3.877572194724724,0.7305555555555558,3092.7620663903945,-0.05729368914977623
Uncontrolled,Cell 2,500.0,2.5,0.0,2.5,3.842162742229328,0.6891383219954643,3092.76209775636,-0.056380322536916605
Uncontrolled,Cell 3,500.0,2.5,0.0,2.5,3.79407806679216,0.6461229314420796,3092.765105216975,-0.05572629577282466
Uncontrolled,Cell 4,500.0,2.5,0.0,2.5,3.8613254406951834,0.7098540965207649,3092.760006059547,-0.0568023753084001
Uncontrolled,Cell 1,510.0,2.5,0.0,2.5,3.8763649927026984,0.729166666666667,3112.884589456844,-0.05725815000279637
Uncontrolled,Cell 2,510.0,2.5,0.0,2.5,3.8405636036027424,0.6877210884353736,3112.8952938090915,-0.0563541807028784
Uncontrolled,Cell 3,510.0,2.5,0.0,2.5,3.7923264047632332,0.6446453900709211,3112.8954801179643,-0.05570842392104507
Uncontrolled,Cell 4,510.0,2.5,0.0,2.5,3.8599989410236484,0.7084511784511802,3112.8826261413233,-0.0567717080046368
Uncontrolled,Cell 1,520.0,2.5,0.0,2.5,3.875159803248085,0.7277777777777781,3132.4313972349264,-0.05722295916321166
Uncontrolled,Cell 2,520.0,2.5,0.0,2.5,3.838948099533119,0.6863038548752829,3132.4483278500957,-0.0563283394772147
